Dovoljenja za gradnjo stavb: število stavb, njihova gradbena velikost;;;;;
in stanovanja v njih po: STATISTIÈNA REGIJA, LETO, TIP STAVBE,;;;;;
INVESTITOR , MERITVE;;;;;
;;;;;
Pomurska;;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;538
 ;2011;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;482
 ;2012;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;429
 ;2013;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;438
 ;2014;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;364
 ;2015;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;666
 ;2016;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;982
 ;2017;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;976
Zasavska;;;;;
 ;2007;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;55
 ;2008;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;44
 ;2009;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;35
 ;2010;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;37
 ;2011;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;32
 ;2012;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;30
 ;2013;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;40
 ;2014;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;29
 ;2015;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;92
 ;2016;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;90
 ;2017;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;61
Posavska;;;;;
 ;2007;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;230
 ;2008;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;303
 ;2009;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;261
 ;2010;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;220
 ;2011;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;188
 ;2012;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;135
 ;2013;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;144
 ;2014;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;176
 ;2015;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;412
 ;2016;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;475
 ;2017;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;429
Jugovzhodna Slovenija;;;;;
 ;2007;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;507
 ;2008;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;397
 ;2009;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;339
 ;2010;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;383
 ;2011;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;414
 ;2012;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;384
 ;2013;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;381
 ;2014;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;452
 ;2015;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;770
 ;2016;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;751
 ;2017;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;808
Osrednjeslovenska;;;;;
 ;2007;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;1180
 ;2008;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;1014
 ;2009;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;906
 ;2010;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;681
 ;2011;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;633
 ;2012;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;629
 ;2013;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;718
 ;2014;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;587
 ;2015;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;499
 ;2016;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;948
 ;2017;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;946
Gorenjska;;;;;
 ;2007;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;595
 ;2008;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;525
 ;2009;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;496
 ;2010;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;307
 ;2011;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;312
 ;2012;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;303
 ;2013;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;279
 ;2014;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;225
 ;2015;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;292
 ;2016;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;381
 ;2017;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;385
Primorsko-notranjska;;;;;
 ;2007;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;179
 ;2008;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;160
 ;2009;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;171
 ;2010;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;152
 ;2011;;;;
 ; ;Tip stavbe - SKUPAJ;;;
 ; ; ;Investitor - SKUPAJ;;
 ; ; ; ;Število stavb;98
 ;2012;;;;
