Dovoljenja za gradnjo stavb: število stavb, njihova gradbena velikost;;;;;
in stanovanja v njih po: STATISTIÈNA REGIJA, LETO, INVESTITOR, TIP;;;;;
STAVBE , MERITVE;;;;;
;;;;;
Pomurska;;;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];462484
 ;2008;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];281115
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];253084
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];241779
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];169282
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];165613
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];138764
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];102104
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];142144
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];213831
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];204284
Zasavska;;;;;
 ;2007;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];30768
 ;2008;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];16354
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];9691
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];37389
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];8057
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];9006
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];13963
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];6785
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];21799
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];17721
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];23048
Posavska;;;;;
 ;2007;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];77415
 ;2008;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];100488
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];99502
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];51028
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];45499
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];33338
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];35792
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];47511
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];60721
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];76716
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];75829
Jugovzhodna Slovenija;;;;;
 ;2007;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];182847
 ;2008;;;;
